ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Var_1;Segmentation
463816;Male;Yes;46;Yes;Healthcare;2.0;High;4.0;Cat_7;A
459226;Female;Yes;43;Yes;Artist;0.0;Average;2.0;Cat_1;C
467311;Male;Yes;71;Yes;Lawyer;1.0;High;3.0;Cat_6;A
466583;Female;Yes;38;Yes;Doctor;0.0;Average;2.0;Cat_6;A
464630;Female;Yes;52;No;Engineer;0.0;Low;6.0;Cat_4;A
467340;Female;Yes;77;Yes;Lawyer;0.0;High;2.0;Cat_6;C
465676;Female;Yes;51;Yes;Entertainment;;Average;2.0;Cat_4;B
466132;Female;No;23;No;Healthcare;4.0;Low;4.0;Cat_7;A
465976;Male;No;40;Yes;Artist;0.0;Low;1.0;Cat_7;A
461215;Female;No;36;Yes;Artist;10.0;Low;1.0;Cat_6;A
461678;Female;Yes;87;No;Lawyer;1.0;Low;1.0;Cat_6;A
459245;Female;Yes;38;No;Engineer;0.0;Average;4.0;Cat_6;B
462815;Male;Yes;84;No;Lawyer;1.0;Low;1.0;Cat_6;A
460581;Male;Yes;27;Yes;Healthcare;2.0;Average;2.0;Cat_3;A
464173;Male;Yes;65;Yes;Artist;6.0;Average;3.0;Cat_6;A
462580;Female;No;41;Yes;Artist;0.0;Low;1.0;Cat_4;A
466062;Male;Yes;56;Yes;Artist;4.0;Low;3.0;Cat_3;B
467015;Male;Yes;49;Yes;Artist;0.0;Average;2.0;Cat_6;C
461231;Male;Yes;52;Yes;Artist;2.0;High;1.0;Cat_4;D
463641;Female;No;33;Yes;Marketing;1.0;Low;3.0;Cat_5;B
463103;Male;Yes;45;No;Executive;1.0;Average;4.0;Cat_6;B
467342;Female;No;33;Yes;Artist;1.0;Low;2.0;Cat_6;C
464421;Female;Yes;27;No;Marketing;;High;4.0;Cat_6;D
459401;Male;No;26;No;Healthcare;1.0;Low;3.0;;C
459665;Male;Yes;88;Yes;Artist;4.0;Low;2.0;Cat_6;A
467149;Male;Yes;43;Yes;Artist;9.0;Average;3.0;Cat_6;A
466359;Male;No;22;No;Healthcare;0.0;Low;4.0;Cat_6;D
465342;Male;Yes;85;Yes;Executive;0.0;High;2.0;Cat_6;A
460887;Male;Yes;47;Yes;Entertainment;2.0;Average;3.0;Cat_3;B
460858;Male;No;19;No;Healthcare;1.0;Low;4.0;Cat_3;D
461019;Male;No;18;No;Healthcare;0.0;Low;3.0;Cat_3;D
463523;Male;Yes;60;Yes;Executive;1.0;High;4.0;Cat_6;B
465682;Male;Yes;39;Yes;Artist;0.0;Low;4.0;Cat_4;A
462439;Male;No;18;No;Healthcare;1.0;Low;4.0;Cat_6;D
460152;Female;No;53;Yes;Artist;1.0;Low;1.0;Cat_6;C
464072;Male;Yes;53;Yes;Executive;0.0;Low;2.0;Cat_6;A
459150;Female;No;48;Yes;Doctor;0.0;Low;1.0;Cat_6;A
465016;Male;Yes;78;No;Executive;0.0;High;2.0;Cat_6;B
464694;Female;No;30;No;Engineer;1.0;Low;3.0;Cat_4;A
466610;Male;No;19;No;Marketing;0.0;Low;5.0;Cat_6;A
460981;Female;Yes;42;No;Marketing;0.0;Average;2.0;Cat_6;A
460522;Female;Yes;29;No;Homemaker;;Average;2.0;Cat_4;C
465164;Male;No;20;No;Healthcare;0.0;Low;3.0;Cat_6;A
465105;Male;Yes;69;No;Executive;9.0;Average;2.0;Cat_6;B
462291;Female;No;36;Yes;Marketing;;Low;3.0;Cat_6;D
462803;Male;No;26;No;Doctor;0.0;Low;6.0;Cat_2;B
464501;Female;No;28;No;Healthcare;1.0;Low;3.0;Cat_6;A
461415;Male;No;48;Yes;Entertainment;0.0;Low;3.0;Cat_6;A
467910;Female;No;21;No;Doctor;1.0;Low;3.0;Cat_7;A
464137;Female;Yes;74;No;Artist;5.0;High;2.0;Cat_7;C
467039;Male;Yes;26;No;Homemaker;9.0;Average;2.0;Cat_6;A
464678;Male;Yes;47;Yes;Executive;1.0;High;5.0;Cat_4;C
465605;Female;Yes;52;Yes;Engineer;4.0;Low;1.0;Cat_3;A
467573;Male;Yes;45;Yes;Artist;6.0;Average;4.0;Cat_6;B
460023;Male;Yes;45;Yes;Entertainment;1.0;Low;1.0;Cat_6;A
465727;Male;No;42;No;Marketing;1.0;Low;5.0;Cat_4;D
463137;Female;No;31;Yes;Homemaker;8.0;Low;1.0;Cat_6;D
459687;Male;Yes;50;No;Executive;;High;4.0;Cat_6;B
463584;Female;No;22;No;Engineer;;Low;3.0;Cat_6;D
467144;Male;Yes;35;Yes;Entertainment;1.0;Low;2.0;Cat_6;A
462554;Male;No;28;No;Healthcare;1.0;Low;8.0;Cat_4;C
464418;Male;Yes;43;Yes;Artist;8.0;Average;2.0;Cat_6;B
461964;Female;No;23;No;Healthcare;0.0;Low;4.0;Cat_7;D
462050;Male;No;19;No;Healthcare;4.0;Low;3.0;Cat_2;D
466906;Male;No;63;Yes;Artist;0.0;Low;2.0;Cat_6;A
460549;Male;No;36;Yes;Artist;8.0;Low;2.0;Cat_3;A
466078;Female;Yes;51;No;Executive;;Low;1.0;Cat_6;A
459061;Female;Yes;35;Yes;Healthcare;9.0;High;3.0;Cat_6;A
459073;Female;No;26;Yes;Healthcare;0.0;Low;3.0;Cat_6;C
460389;Female;Yes;40;Yes;Healthcare;8.0;Average;2.0;Cat_6;A
459586;Male;Yes;73;No;Executive;1.0;Low;;Cat_6;C
459568;Male;No;41;Yes;Artist;;Low;3.0;Cat_6;C
464312;Male;No;43;Yes;Artist;1.0;Low;1.0;Cat_3;A
462614;Male;Yes;51;No;Entertainment;1.0;Average;5.0;Cat_4;D
462542;Female;Yes;62;Yes;Artist;9.0;Average;5.0;Cat_2;A
462186;Female;No;19;No;Doctor;1.0;Low;3.0;Cat_1;A
459410;Female;Yes;88;Yes;Lawyer;1.0;High;2.0;Cat_6;A
460743;Male;Yes;55;Yes;Artist;0.0;Average;3.0;Cat_6;C
461021;Female;;58;No;Executive;1.0;Average;3.0;Cat_3;B
463587;Female;No;27;No;Engineer;1.0;Low;4.0;Cat_6;D
466047;Male;No;32;No;;0.0;Low;5.0;Cat_4;A
462962;Female;Yes;37;Yes;Artist;4.0;Low;1.0;Cat_3;A
465310;Female;No;22;No;Healthcare;0.0;Low;6.0;Cat_4;D
460185;Male;No;32;No;Healthcare;9.0;Low;3.0;Cat_6;A
462903;Male;Yes;72;Yes;Entertainment;;Average;2.0;Cat_6;B
467099;Female;No;30;No;Entertainment;0.0;Low;3.0;Cat_6;A
464851;Male;No;20;No;Doctor;0.0;Low;6.0;Cat_4;A
459248;Male;Yes;58;Yes;Executive;3.0;Average;4.0;Cat_3;B
466906;Male;No;59;Yes;Artist;1.0;Low;2.0;Cat_6;B
459229;Female;Yes;65;Yes;Lawyer;0.0;Average;4.0;Cat_6;B
461769;Male;No;37;Yes;Artist;0.0;Low;1.0;Cat_6;A
467760;Female;Yes;53;Yes;Artist;4.0;Average;5.0;Cat_6;C
465222;Male;Yes;69;No;Doctor;8.0;Low;2.0;Cat_6;A
463690;Female;No;28;No;Healthcare;7.0;Low;4.0;Cat_6;D
464871;Female;No;28;Yes;Entertainment;6.0;Low;3.0;Cat_4;B
465448;Male;No;32;No;Healthcare;0.0;Low;3.0;Cat_2;A
460162;Female;No;21;No;Healthcare;1.0;Low;4.0;Cat_2;D
465922;Female;No;31;Yes;Healthcare;9.0;Low;3.0;Cat_6;D
462019;Female;Yes;56;Yes;Artist;5.0;Average;4.0;Cat_6;C
466445;Female;;21;No;Healthcare;;Low;4.0;Cat_6;D
460330;Female;No;51;Yes;Entertainment;4.0;Low;1.0;Cat_6;A
465974;Male;Yes;52;Yes;Executive;7.0;High;4.0;Cat_4;C
467254;Female;Yes;45;Yes;Artist;9.0;Low;2.0;Cat_6;B
459140;Female;No;19;No;Healthcare;7.0;Low;6.0;Cat_6;A
466840;Male;No;20;No;Healthcare;4.0;Low;5.0;Cat_2;D
464962;Male;Yes;53;Yes;Executive;1.0;High;4.0;Cat_4;B
461525;Male;Yes;68;Yes;Entertainment;1.0;Low;2.0;Cat_6;D
459805;Female;Yes;45;No;Artist;4.0;Average;4.0;Cat_6;B
467269;Male;Yes;65;Yes;Artist;0.0;Average;2.0;Cat_6;C
463606;Male;No;22;No;Marketing;0.0;Low;4.0;Cat_2;C
466833;Male;Yes;57;Yes;Artist;5.0;Low;2.0;Cat_6;A
465706;Female;Yes;46;Yes;Artist;1.0;Average;3.0;Cat_6;C
466460;Male;Yes;85;No;Lawyer;1.0;Low;1.0;Cat_6;D
459563;Male;Yes;72;Yes;Entertainment;7.0;Low;2.0;Cat_6;A
463927;Female;No;53;Yes;Engineer;1.0;Low;2.0;Cat_6;A
466632;Female;Yes;57;Yes;Artist;1.0;High;2.0;Cat_6;C
460405;Female;No;41;Yes;Entertainment;5.0;Low;2.0;Cat_6;A
466991;Male;Yes;51;Yes;Artist;3.0;Average;2.0;Cat_6;C
460348;Female;No;39;Yes;Artist;0.0;Low;2.0;Cat_6;A
464601;Female;No;25;Yes;Healthcare;9.0;Low;2.0;Cat_6;D
465452;Male;Yes;47;No;Entertainment;0.0;High;5.0;Cat_6;C
466778;Male;Yes;35;Yes;Entertainment;1.0;Low;2.0;Cat_3;A
460952;Male;Yes;38;No;Doctor;0.0;Average;5.0;Cat_6;A
461985;Male;No;31;Yes;Entertainment;;Low;;Cat_5;A
462022;Female;Yes;37;Yes;Artist;1.0;Average;3.0;Cat_3;B
464647;Female;Yes;51;No;Doctor;1.0;High;1.0;Cat_4;D
465530;Female;Yes;56;Yes;Artist;1.0;Average;4.0;Cat_6;C
461562;Male;Yes;51;Yes;Artist;;Average;4.0;Cat_2;C
461358;Male;No;42;No;Entertainment;1.0;Low;3.0;Cat_6;A
461177;Male;Yes;36;No;Executive;8.0;Average;4.0;Cat_1;B
464943;Female;Yes;37;No;Engineer;1.0;Average;6.0;Cat_4;B
467676;Male;Yes;40;Yes;Entertainment;8.0;Low;2.0;Cat_6;D
467898;Female;Yes;69;Yes;Artist;1.0;Low;1.0;Cat_6;A
467532;Male;Yes;53;Yes;Artist;8.0;Low;1.0;Cat_6;A
464182;Male;Yes;35;Yes;Artist;4.0;Average;2.0;Cat_2;C
462194;Male;Yes;61;No;Engineer;0.0;Low;3.0;Cat_4;A
467041;Female;Yes;57;Yes;Artist;1.0;Average;4.0;Cat_6;C
463446;Male;Yes;58;Yes;Artist;0.0;Average;3.0;Cat_3;C
463101;Female;No;27;No;Homemaker;8.0;Low;1.0;Cat_6;D
464737;Female;Yes;57;No;Engineer;0.0;Average;6.0;Cat_4;A
464768;Female;Yes;43;No;Engineer;9.0;Average;4.0;Cat_4;A
464607;Female;Yes;47;Yes;Artist;1.0;Average;4.0;Cat_2;A
461769;Male;No;40;Yes;Artist;0.0;Low;1.0;Cat_6;B
463932;Female;Yes;69;Yes;Artist;1.0;Average;3.0;Cat_6;A
459699;Female;;61;Yes;Engineer;9.0;Average;3.0;Cat_6;B
461698;Female;Yes;73;Yes;Artist;0.0;High;2.0;Cat_6;A
460328;Female;No;52;Yes;Artist;1.0;Low;2.0;Cat_6;A
459099;Male;Yes;30;Yes;Doctor;8.0;Average;2.0;Cat_6;A
465465;Female;Yes;28;Yes;Artist;8.0;Low;2.0;Cat_6;B
465716;Female;No;59;Yes;Artist;0.0;Low;2.0;Cat_6;C
461145;Female;Yes;36;Yes;Entertainment;0.0;Low;2.0;Cat_3;A
462894;Male;Yes;39;Yes;Artist;4.0;Average;4.0;Cat_3;A
462762;Male;Yes;46;Yes;Artist;0.0;High;4.0;Cat_6;A
462101;Male;Yes;53;Yes;Artist;;Average;3.0;Cat_6;A
462683;Female;Yes;38;No;Engineer;1.0;Low;5.0;Cat_1;B
463181;Male;Yes;49;Yes;Doctor;5.0;Average;3.0;Cat_5;A
459347;Male;Yes;70;Yes;Lawyer;1.0;Low;1.0;Cat_6;A
461024;Male;Yes;82;Yes;Lawyer;1.0;Low;1.0;Cat_6;A
459333;Male;No;29;Yes;Healthcare;1.0;Low;2.0;Cat_6;D
463536;Male;Yes;89;Yes;Executive;;High;2.0;Cat_6;C
459500;Male;Yes;37;Yes;Entertainment;1.0;Average;4.0;Cat_6;B
459996;Male;No;55;Yes;Entertainment;1.0;Low;1.0;Cat_6;A
459058;Male;No;42;Yes;Artist;0.0;Low;4.0;Cat_3;A
462938;Female;No;50;Yes;Artist;6.0;Low;1.0;Cat_6;B
459740;Female;No;20;No;Healthcare;0.0;Low;3.0;Cat_6;D
464228;Male;No;29;Yes;Healthcare;1.0;Low;1.0;Cat_2;D
459130;Female;Yes;74;No;Lawyer;1.0;High;2.0;Cat_6;A
462518;Female;No;26;No;Healthcare;0.0;Low;6.0;Cat_5;A
466662;Female;No;33;No;Engineer;0.0;Low;;Cat_4;A
467850;Female;No;19;No;Healthcare;0.0;Low;2.0;Cat_4;D
466443;Female;Yes;68;Yes;Artist;4.0;Low;2.0;Cat_6;B
467689;Male;No;35;No;Healthcare;1.0;Low;1.0;Cat_6;D
462747;Male;No;25;No;Doctor;7.0;Low;4.0;Cat_6;C
461131;Male;Yes;68;Yes;Artist;0.0;High;;Cat_6;A
461442;Male;Yes;47;Yes;Artist;1.0;Average;6.0;Cat_2;C
462634;Female;Yes;43;No;Artist;0.0;Average;3.0;Cat_4;A
461024;Male;Yes;74;Yes;Lawyer;1.0;Low;1.0;Cat_6;A
464271;Female;Yes;36;Yes;Artist;0.0;Average;3.0;Cat_2;C
464704;Male;Yes;42;Yes;Healthcare;0.0;Average;4.0;Cat_4;B
463613;Female;Yes;48;Yes;Artist;0.0;Average;6.0;Cat_6;A
459664;Male;No;42;Yes;Artist;3.0;Low;1.0;Cat_6;A
461564;Male;Yes;63;Yes;Executive;1.0;High;2.0;Cat_6;C
462446;Male;No;22;No;Healthcare;0.0;Low;4.0;Cat_6;D
460453;Female;No;40;Yes;Doctor;7.0;Low;1.0;Cat_6;A
460312;Female;No;36;Yes;Entertainment;7.0;Low;5.0;;D
460831;Male;No;20;No;Healthcare;0.0;Low;4.0;Cat_6;A
463414;Male;Yes;25;No;Executive;0.0;High;3.0;Cat_1;A
467111;Male;Yes;72;Yes;Artist;0.0;Low;1.0;Cat_6;B
466240;Male;No;21;No;Healthcare;0.0;Low;3.0;Cat_4;D
466643;Female;Yes;68;Yes;Lawyer;9.0;High;4.0;Cat_6;C
467343;Male;No;72;Yes;Artist;1.0;Low;1.0;Cat_6;B
466124;Female;No;47;Yes;Artist;0.0;Low;1.0;Cat_6;B
461588;Male;No;33;Yes;Marketing;0.0;Low;4.0;Cat_2;D
463651;Female;No;36;Yes;Healthcare;1.0;Low;2.0;Cat_6;A
461488;Male;Yes;53;Yes;Artist;6.0;Average;2.0;Cat_6;C
463713;Male;No;30;No;Engineer;9.0;Low;3.0;Cat_4;D
460159;Female;No;18;No;Entertainment;1.0;Low;7.0;Cat_2;B
461448;Male;Yes;69;Yes;Doctor;0.0;High;3.0;Cat_6;C
466619;Male;Yes;37;Yes;Entertainment;5.0;Average;2.0;Cat_6;C
466570;Female;Yes;40;Yes;Artist;0.0;Average;3.0;Cat_6;A
467098;Male;Yes;87;No;Executive;1.0;Low;2.0;Cat_6;A
466617;Female;No;23;No;Healthcare;4.0;Low;3.0;Cat_6;D
466988;Female;No;72;Yes;Lawyer;0.0;Low;;Cat_6;B
463439;Male;Yes;42;Yes;Artist;9.0;Average;3.0;Cat_6;B
467031;Male;Yes;59;Yes;Artist;11.0;Average;3.0;Cat_6;C
459914;Male;No;36;Yes;Artist;4.0;Low;1.0;Cat_4;A
467478;Female;Yes;39;Yes;Artist;0.0;Average;4.0;Cat_6;C
466377;Male;Yes;61;Yes;;8.0;Average;2.0;Cat_6;A
464925;Male;;60;No;Executive;7.0;Average;2.0;Cat_4;A
467706;Female;Yes;42;Yes;Artist;;Average;4.0;Cat_6;A
464993;Male;Yes;57;No;Executive;4.0;High;4.0;Cat_6;C
462860;Male;No;30;Yes;Healthcare;8.0;Low;5.0;Cat_6;D
465918;Female;No;39;Yes;Artist;5.0;Low;3.0;Cat_6;B
466818;Male;Yes;84;No;Executive;1.0;High;2.0;Cat_6;A
459432;Male;Yes;85;Yes;Lawyer;0.0;Low;3.0;Cat_6;A
461379;Male;No;31;Yes;Healthcare;1.0;Low;;Cat_5;A
464605;Female;Yes;65;Yes;Lawyer;1.0;Low;1.0;Cat_6;A
465956;Male;Yes;39;Yes;Entertainment;4.0;Average;4.0;Cat_6;A
460846;Female;No;19;No;Marketing;1.0;Low;4.0;Cat_6;D
462853;Male;No;21;No;Healthcare;0.0;Low;2.0;Cat_6;A
462089;Female;Yes;42;Yes;Artist;0.0;Average;2.0;Cat_6;C
463922;Female;No;32;No;Healthcare;2.0;Low;5.0;Cat_1;C
465780;Female;No;23;No;Healthcare;1.0;Low;4.0;Cat_6;D
467636;Male;Yes;45;Yes;Doctor;1.0;Average;2.0;Cat_6;C
462229;Male;No;23;No;;1.0;Low;8.0;Cat_4;A
466681;Male;No;19;No;Healthcare;2.0;Low;4.0;Cat_6;D
461617;Male;No;50;Yes;Artist;0.0;Low;2.0;Cat_6;A
460902;Male;No;38;Yes;Executive;1.0;Low;3.0;Cat_6;A
467296;Female;Yes;65;Yes;Artist;;Average;2.0;Cat_3;A
459036;Female;Yes;20;Yes;Lawyer;1.0;Average;3.0;Cat_3;A
463823;Female;No;29;No;Marketing;8.0;Low;4.0;Cat_6;D
461607;Female;Yes;40;Yes;Entertainment;7.0;Average;2.0;Cat_3;B
462868;Male;Yes;36;No;Entertainment;0.0;Average;4.0;Cat_4;A
459779;Female;Yes;62;Yes;Entertainment;1.0;Low;1.0;Cat_6;A
460035;Female;No;25;Yes;Artist;0.0;Low;6.0;Cat_6;A
461695;Female;Yes;48;Yes;Artist;2.0;Average;2.0;Cat_6;A
460988;Male;Yes;43;Yes;Entertainment;0.0;Average;3.0;Cat_4;A
463604;Male;No;23;No;Healthcare;2.0;Low;3.0;Cat_2;D
461405;Male;No;39;Yes;Artist;1.0;Low;1.0;Cat_6;B
465554;Female;No;85;Yes;Lawyer;0.0;Low;3.0;Cat_6;A
459676;Female;No;28;Yes;Artist;;Low;2.0;Cat_6;A
459801;Female;No;31;Yes;Engineer;4.0;Low;2.0;Cat_6;A
467120;Male;Yes;37;Yes;Artist;8.0;Low;2.0;Cat_6;B
464908;Male;Yes;73;Yes;Entertainment;5.0;Low;1.0;Cat_4;A
467940;Female;No;29;No;Marketing;9.0;Low;4.0;Cat_2;A
460634;Female;No;39;No;Entertainment;;Low;6.0;Cat_3;D
467405;Female;No;37;Yes;Artist;1.0;Low;1.0;Cat_4;C
459119;Male;Yes;57;Yes;Executive;8.0;High;3.0;Cat_6;A
465128;Female;Yes;58;No;Artist;0.0;Average;3.0;Cat_6;A
459765;Female;No;35;Yes;Engineer;4.0;Low;1.0;Cat_6;A
461226;Male;Yes;51;Yes;;1.0;Low;2.0;Cat_6;D
467070;Male;Yes;40;No;Executive;5.0;Low;4.0;Cat_6;D
465983;Male;;19;No;Healthcare;0.0;Low;3.0;Cat_6;D
462146;Male;Yes;69;Yes;Lawyer;0.0;High;4.0;Cat_6;C
461862;Female;No;42;Yes;Artist;9.0;Low;1.0;Cat_6;C
467079;Male;Yes;40;Yes;Artist;1.0;Low;2.0;Cat_6;B
467008;Male;Yes;57;Yes;Artist;1.0;Average;3.0;Cat_6;A
461619;Male;Yes;52;Yes;Executive;;High;3.0;Cat_6;A
463318;Male;Yes;65;Yes;Lawyer;0.0;Low;2.0;Cat_1;A
466071;Female;Yes;60;Yes;Artist;3.0;Low;3.0;Cat_4;A
464518;Male;Yes;30;No;Executive;0.0;High;4.0;Cat_6;D
463857;Male;Yes;61;No;Healthcare;0.0;High;4.0;Cat_7;A
466738;Female;No;27;Yes;Healthcare;0.0;Low;;Cat_6;D
459455;Female;Yes;79;Yes;Lawyer;1.0;Low;1.0;Cat_6;D
461736;Male;Yes;47;Yes;Entertainment;1.0;Average;4.0;Cat_6;C
459838;Female;Yes;86;No;Lawyer;0.0;High;2.0;Cat_6;C
463281;Male;Yes;25;No;Entertainment;3.0;Average;2.0;Cat_3;D
460552;Male;Yes;61;Yes;Artist;0.0;Low;2.0;Cat_3;C
459413;Female;Yes;79;Yes;Artist;;High;2.0;Cat_6;A
465213;Male;Yes;38;Yes;Entertainment;2.0;Average;2.0;Cat_6;B
460891;Female;Yes;36;No;Artist;2.0;Average;4.0;Cat_3;C
459100;Female;No;61;Yes;Artist;11.0;Low;1.0;Cat_6;A
463934;Female;Yes;43;Yes;Artist;3.0;Average;2.0;Cat_6;C
466974;Female;Yes;35;Yes;Artist;8.0;Average;2.0;Cat_6;C
463444;Male;Yes;61;Yes;Lawyer;;High;2.0;Cat_6;B
461094;Female;No;28;Yes;Healthcare;1.0;Low;3.0;Cat_3;D
465965;Female;Yes;36;No;Marketing;8.0;Low;2.0;Cat_6;A
465213;Male;Yes;39;Yes;Entertainment;2.0;Average;2.0;Cat_6;A
462863;Male;No;29;Yes;Homemaker;5.0;Low;1.0;Cat_6;D
467912;Male;Yes;61;Yes;Entertainment;1.0;Low;2.0;Cat_5;A
466327;Male;Yes;31;Yes;Entertainment;5.0;Average;3.0;Cat_3;A
460861;Male;No;21;No;Healthcare;1.0;Low;3.0;Cat_3;D
465359;Female;Yes;42;No;Artist;1.0;Low;1.0;Cat_6;A
463406;Male;No;33;No;Marketing;0.0;Low;4.0;Cat_3;C
464500;Female;;39;Yes;Artist;1.0;Low;3.0;Cat_6;B
462035;Female;No;37;Yes;Artist;3.0;Low;1.0;Cat_6;C
467694;Male;Yes;56;Yes;Executive;0.0;High;2.0;Cat_6;A
462427;Male;Yes;87;Yes;Lawyer;9.0;Low;4.0;Cat_6;C
466720;Female;Yes;59;No;Lawyer;0.0;Low;1.0;Cat_2;A
465018;Male;No;42;Yes;Entertainment;0.0;Low;3.0;Cat_6;A
465804;Female;Yes;68;No;Engineer;0.0;Low;1.0;Cat_4;A
465481;Female;No;28;No;Artist;1.0;Low;4.0;Cat_4;B
459259;Male;Yes;74;Yes;Lawyer;;High;2.0;Cat_6;C
463889;Female;No;29;Yes;Homemaker;;Low;1.0;Cat_1;D
461236;Female;No;30;Yes;Healthcare;9.0;Low;1.0;Cat_6;D
463615;Female;Yes;58;Yes;Artist;;Average;2.0;Cat_6;C
461476;Male;Yes;53;Yes;Artist;1.0;Average;4.0;Cat_2;C
466098;Male;Yes;78;Yes;Lawyer;1.0;High;2.0;Cat_6;A
461881;Male;No;40;Yes;Artist;1.0;Low;1.0;Cat_6;A
461392;Male;Yes;71;Yes;Artist;0.0;Average;5.0;Cat_6;C
463530;Female;No;32;No;Entertainment;12.0;Low;5.0;Cat_6;D
464834;Male;Yes;51;No;Executive;1.0;Low;4.0;Cat_4;D
463245;Male;Yes;41;Yes;Entertainment;8.0;Average;2.0;Cat_6;A
459428;Female;No;39;No;Marketing;0.0;Low;2.0;Cat_4;A
465140;Male;Yes;45;Yes;Executive;5.0;High;3.0;Cat_7;B
460108;Male;Yes;39;Yes;Artist;1.0;Average;3.0;Cat_2;A
463663;Female;No;37;Yes;;0.0;Low;2.0;Cat_6;A
467749;Male;No;20;No;Healthcare;0.0;Low;9.0;Cat_7;A
459677;Male;Yes;25;Yes;Artist;8.0;Average;2.0;Cat_6;B
459540;Female;Yes;70;Yes;Lawyer;0.0;Low;1.0;Cat_6;B
465971;Male;Yes;57;Yes;Artist;0.0;Low;1.0;Cat_6;D
465461;Male;Yes;72;No;Entertainment;1.0;Average;3.0;Cat_6;C
459708;Female;No;39;Yes;Engineer;1.0;Low;1.0;Cat_6;A
459324;Female;No;18;No;Healthcare;1.0;Low;3.0;Cat_6;D
464402;Male;No;37;Yes;Entertainment;7.0;Low;1.0;Cat_6;A
462611;Male;Yes;39;No;Executive;1.0;High;7.0;Cat_4;D
461085;Female;No;31;No;Engineer;1.0;Low;1.0;Cat_3;A
460911;Male;No;25;Yes;Healthcare;1.0;Low;4.0;Cat_6;D
462060;Female;Yes;53;Yes;Artist;1.0;Average;2.0;Cat_6;A
459044;Male;Yes;38;Yes;Artist;4.0;Average;3.0;Cat_6;C
462109;Male;Yes;75;No;Lawyer;0.0;Low;1.0;Cat_6;D
465251;Male;No;19;No;Healthcare;3.0;Low;5.0;Cat_6;D
466390;Female;Yes;61;Yes;Homemaker;1.0;Average;;Cat_3;B
461802;Male;No;37;Yes;Artist;1.0;Low;4.0;Cat_6;B
463204;Male;No;36;No;Entertainment;1.0;Low;1.0;Cat_6;A
462584;Female;Yes;40;No;Entertainment;0.0;Low;4.0;Cat_4;D
464013;Male;No;30;No;Healthcare;0.0;Low;1.0;Cat_6;A
459691;Male;Yes;58;No;Artist;;Average;2.0;Cat_6;A
462731;Female;Yes;37;Yes;Artist;7.0;High;3.0;Cat_6;A
467761;Male;No;39;Yes;Artist;1.0;Low;2.0;Cat_6;B
463766;Female;Yes;57;Yes;Artist;1.0;Average;3.0;;C
459172;Male;No;21;No;Healthcare;3.0;Low;3.0;Cat_2;D
461442;Male;Yes;46;Yes;Artist;0.0;Average;6.0;Cat_2;A
459558;Male;No;28;Yes;Entertainment;1.0;Low;3.0;Cat_6;A
464949;Male;Yes;19;No;Executive;0.0;High;3.0;Cat_4;A
467563;Male;Yes;39;Yes;Artist;0.0;Average;2.0;Cat_2;C
465861;Female;No;40;Yes;Entertainment;14.0;Low;1.0;Cat_6;A
464588;Female;Yes;35;Yes;Artist;0.0;Low;2.0;Cat_6;B
462981;Female;No;26;No;Homemaker;9.0;Low;1.0;Cat_6;A
466785;Male;No;41;Yes;Marketing;0.0;Low;2.0;Cat_6;D
461131;Male;Yes;67;Yes;Artist;1.0;High;;Cat_6;A
460156;Male;No;32;Yes;Healthcare;1.0;Low;3.0;Cat_6;C
460587;Female;No;38;Yes;Artist;;Low;1.0;Cat_3;B
463239;Female;No;30;No;Doctor;1.0;Low;3.0;Cat_2;D
464815;Male;Yes;22;No;Doctor;2.0;High;9.0;Cat_4;B
459336;Male;Yes;26;Yes;Artist;6.0;Average;2.0;Cat_6;A
464658;Male;Yes;33;No;Artist;1.0;Average;2.0;Cat_4;B
459968;Male;No;38;Yes;Artist;13.0;Low;1.0;Cat_7;A
467958;Female;No;43;Yes;Doctor;0.0;Low;1.0;Cat_6;A
459903;Male;Yes;27;Yes;Entertainment;9.0;Low;4.0;Cat_6;C
465691;Male;No;26;Yes;Artist;;Low;;Cat_4;A
465336;Female;No;41;Yes;Doctor;9.0;Low;1.0;Cat_4;A
467145;Female;Yes;52;Yes;Doctor;1.0;Average;3.0;Cat_6;B
462738;Female;No;28;Yes;Healthcare;;Low;3.0;Cat_2;D
459346;Male;Yes;47;Yes;Executive;0.0;Average;5.0;Cat_2;B
464047;Male;No;43;Yes;Healthcare;3.0;Low;3.0;Cat_6;D
462208;Female;Yes;33;No;Engineer;7.0;Average;5.0;Cat_4;B
461745;Male;Yes;46;No;Entertainment;8.0;Low;1.0;Cat_3;A
461827;Male;Yes;57;Yes;Artist;0.0;Low;1.0;Cat_6;C
459425;Female;Yes;87;Yes;Lawyer;0.0;High;2.0;Cat_6;A
460315;Female;No;40;No;Doctor;14.0;Low;6.0;Cat_7;D
461540;Male;No;38;Yes;;3.0;Low;2.0;Cat_2;B
465268;Male;Yes;29;No;Executive;12.0;Low;3.0;Cat_6;B
460177;Male;No;48;Yes;Artist;1.0;Low;1.0;Cat_6;B
462702;Male;Yes;53;No;Entertainment;1.0;Average;4.0;Cat_4;A
465367;Male;Yes;69;No;Executive;1.0;High;3.0;Cat_6;B
460604;Female;Yes;41;No;Entertainment;9.0;High;2.0;Cat_4;A
461662;Female;Yes;89;Yes;Lawyer;1.0;High;2.0;Cat_6;A
